CODELIST_SUBMVAL,TERM_SUBMVAL,SPONSOR_NAME,SPONSOR_NAME_SENTENCE_CASE,NCI_PREFERRED_NAME,ORDER,CONCEPT_ID,CATALOGUES,DEFINITION
MIDSTYPE,DIAGNOSIS OF DIABETES,Diagnosis of diabetes,Diagnosis of diabetes,Diagnosis of diabetes,1,,,"Initial diagnosis of diabetes, the first time a physician told the subject they had diabetes"
